2026-01-28 04:16:16,677 | INFO | Run started: run_id=BE_gradual__retrain_p1_all_seen_fit__041616
2026-01-28 04:16:16,677 | INFO | run_dir=C:\Poly\Diploma\v2\outputs\20260128_041615__domain_gradual_nb\runs\BE_gradual__retrain_p1_all_seen_fit__041616
2026-01-28 04:16:17,002 | INFO | EVENT pretrain_fit batch_id=None reason=pretrain train_n=2500 wall=0.043000221252441406 cpu=0.015625 rss_mb=None info={'pretrain_batches': 5, 'pre_acc': 0.9432, 'pre_f1_macro': 0.846040686892728}
2026-01-28 04:16:17,064 | INFO | EVENT retrain_fit batch_id=6 reason=periodic train_n=3000 wall=0.04799985885620117 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 1, 'buffer_size': 3000, 'global_batch_id': 6}
2026-01-28 04:16:17,137 | INFO | EVENT retrain_fit batch_id=7 reason=periodic train_n=3500 wall=0.059000492095947266 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 2, 'buffer_size': 3500, 'global_batch_id': 7}
2026-01-28 04:16:17,212 | INFO | EVENT retrain_fit batch_id=8 reason=periodic train_n=4000 wall=0.06300115585327148 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 3, 'buffer_size': 4000, 'global_batch_id': 8}
2026-01-28 04:16:17,296 | INFO | EVENT retrain_fit batch_id=9 reason=periodic train_n=4500 wall=0.07300209999084473 cpu=0.078125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 4, 'buffer_size': 4500, 'global_batch_id': 9}
2026-01-28 04:16:17,388 | INFO | EVENT retrain_fit batch_id=10 reason=periodic train_n=5000 wall=0.08100104331970215 cpu=0.078125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 5, 'buffer_size': 5000, 'global_batch_id': 10}
2026-01-28 04:16:17,480 | INFO | EVENT retrain_fit batch_id=11 reason=periodic train_n=5500 wall=0.0806424617767334 cpu=0.09375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 6, 'buffer_size': 5500, 'global_batch_id': 11}
2026-01-28 04:16:17,595 | INFO | EVENT retrain_fit batch_id=12 reason=periodic train_n=6000 wall=0.09360980987548828 cpu=0.078125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 7, 'buffer_size': 6000, 'global_batch_id': 12}
2026-01-28 04:16:17,705 | INFO | EVENT retrain_fit batch_id=13 reason=periodic train_n=6500 wall=0.09830689430236816 cpu=0.09375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 8, 'buffer_size': 6500, 'global_batch_id': 13}
